name,majority.protein.x,uniprot.x,species.x,gene.x,uniprot.y,majority.protein.y,species.y,gene.y,CoV.D1.1,CoV.D1.2,CoV.D1.3,CoV.D2.1,CoV.D2.2,CoV.D2.3,Mock1,Mock2,Mock3,ZV1,ZV2,ZV3,DV1,DV2,DV3,FlaviC1,FlaviC2,FlaviC3,rhinovirus,rhino.ctrl,V.Day1.1,V.Day1.2,V.Day1.3,V.Day2.1,V.Day2.2,V.Day2.3,V.Mock1,V.Mock2,V.Mock3,huhcov.d1.enrich.1,huhcov.d1.enrich.2,huhcov.d1.enrich.3,huhcov.d2.enrich.1,huhcov.d2.enrich.2,huhcov.d2.enrich.3,zika.enrich.1,zika.enrich.2,zika.enrich.3,deng.enrich.1,deng.enrich.2,deng.enrich.3,rv.enrich.1,huhcov.d2.enrich.mean,huhcov.d1.enrich.mean,zika.enrich.mean,deng.enrich.mean,vero.d1.enrich.1,vero.d1.enrich.2,vero.d1.enrich.3,vero.d2.enrich.1,vero.d2.enrich.2,vero.d2.enrich.3,vero.d2.enrich.mean,vero.d1.enrich.mean,huh_d2,huh_d1,vero_d2,vero_d1,zika,deng,human_d1d2,monkey_d1d2,sars_sig,huhd1_expanded,huhd2_expanded,verod1_expanded,verod2_expanded,huh_expanded,vero_expanded,sars_expanded,zika_expanded,deng_expanded,rv_expanded,mito,rapms,PPI,vero_crispr_z,vero_crispr_fdr
KRT5,sp|P13647|K2C5_HUMAN,K2C5_HUMAN,HUMAN,KRT5,A0A0D9R055_CHLSB,tr|A0A0D9R055|A0A0D9R055_CHLSB,CHLSB,KRT5,25.42287654,25.51095994,23.6990115,23.83749705,24.29137083,24.53540259,25.11084074,24.47685743,24.94400316,24.72738746,22.73952106,23.12896221,22.88831294,25.39633484,22.71223562,23.4693616,23.50506428,22.52637984,23.61380475,25.71494664,19.15632507,20.45482941,16.05509175,18.00366065,18.56963314,19.9178994,21.45798799,19.96831805,20.97084736,0.5789761021,0.6670594975,-1.14488894,-1.006403395,-0.5525296126,-0.3084978543,1.560452215,-0.4274141863,-0.0379730328,-0.2786223011,2.2293996,-0.4546996189,-2.101141894,-0.6224769539,0.03371555324,0.3650216652,0.4986925601,-1.642726062,-0.3442217248,-4.743959387,-2.795390488,-2.229417998,-0.8811517314,-1.968653406,-2.243635725,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.701645459,0.999999945
KRT6A,sp|P02538|K2C6A_HUMAN,K2C6A_HUMAN,HUMAN,KRT6A K6A KRT6D,A0A0D9R058_CHLSB,tr|A0A0D9R058|A0A0D9R058_CHLSB;tr|A0A0D9R070|A0A0D9R070_CHLSB,CHLSB,KRT6A,23.80852747,23.69232178,23.35555005,21.58026409,21.2036515,25.42585616,22.50980689,20.99989543,21.97168949,22.21637879,21.35654439,21.5778695,21.08848288,25.44770982,21.17475017,22.28494832,21.38874257,23.42547204,21.83888229,23.766482,20.71992019,20.74369709,18.54189067,19.00607401,19.66618932,20.91677752,23.42598418,20.48197676,22.28322516,1.981396862,1.865191174,1.528419444,-0.2468665143,-0.6234791071,3.598725559,-0.1500088541,-1.009843258,-0.7885181486,-1.277904762,3.081322175,-1.191637475,-1.927599706,0.9094599792,1.79166916,-0.6494567535,0.2039266459,-1.343808515,-1.320031613,-3.521838036,-3.057654696,-2.39753938,-1.146951185,-2.200715087,-2.061892721,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.32963746,0.999999945
KRT6B,sp|P04259|K2C6B_HUMAN,K2C6B_HUMAN,HUMAN,KRT6B K6B KRTL1,NA,NA,NA,NA,12.7205447,15.07300084,19.27225616,15.46884048,13.76486447,19.86497502,18.96194703,14.1728722,16.84303774,15.38617537,15.26010537,16.00661098,14.73500731,17.94426595,13.80268692,16.4211115,14.75402239,17.79392077,16.23335754,17.20361565,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.938740957,-1.586284816,2.612970505,-1.190445171,-2.894421186,3.205689368,-0.9368428508,-1.062912855,-0.3164072448,-1.588010911,1.621247731,-2.520331307,-0.9702581184,-0.2930589964,-0.9706850895,-0.772054317,-0.8290314956,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
KRT6C,sp|P48668|K2C6C_HUMAN,K2C6C_HUMAN,HUMAN,KRT6C KRT6E,NA,NA,NA,NA,13.60789451,15.73361935,20.39884805,14.15684132,13.44753839,21.61189293,16.34803651,15.03366777,18.8527916,16.22755954,16.05507056,14.97054434,14.58877359,15.01365425,15.57397571,14.31198376,14.73663594,18.00700536,15.98311066,19.31526457,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.136937456,-1.011212609,3.654016087,-2.58799064,-3.297293568,4.867060963,0.5423511855,0.3698622034,-0.7146640141,-1.096434769,-0.6715541057,-0.1112326488,-3.332153906,-0.3394077484,-0.1647113259,0.0658497916,-0.6264071745,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
KRT7,sp|P08729|K2C7_HUMAN,K2C7_HUMAN,HUMAN,KRT7 SCL,A0A0D9R0H0_CHLSB,tr|A0A0D9R0H0|A0A0D9R0H0_CHLSB,CHLSB,KRT7,14.74521743,14.00081744,14.85221526,14.92086891,14.32743445,14.91294775,14.85798931,13.21639138,14.98883021,14.62839555,16.42966234,14.35768337,14.67659152,15.69995195,14.60392384,22.75948919,18.63339261,15.19279366,19.24873369,22.03855333,18.85869133,19.27410056,16.14585256,17.18049196,17.45466879,17.80693975,20.41421037,16.80031854,19.96831805,0.3908137918,-0.3535861969,0.4978116236,0.5664652762,-0.02696918585,0.5585441129,-4.233496274,-2.43222948,-4.504208448,-4.1853003,-3.161939875,-4.257967985,-2.789819642,0.3660134011,0.1783464062,-3.723311401,-3.86840272,-0.2022576512,0.213151574,-2.915096425,-1.880457027,-1.606280196,-1.25400924,-1.580248821,-0.9680675008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.424173671,0.999999945
KRT71,sp|Q3SY84|K2C71_HUMAN,K2C71_HUMAN,HUMAN,KRT71 K6IRS1 KB34 KRT6IRS1,NA,NA,NA,NA,13.84615108,14.46785961,13.55883835,15.32129307,13.35556435,15.26783702,14.37118746,15.19459439,13.9389321,15.45420887,15.49813334,19.8104116,17.22759714,12.6089601,14.12598101,15.02352888,18.40424349,15.46722233,13.52861063,18.05965076,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6554202407,-0.03371170842,-0.9427329721,0.8197217479,-1.146006967,0.7662656995,-0.8441226995,-0.8001982253,3.51208003,0.929265576,-3.689371465,-2.172350553,-4.531040133,0.1466601602,-0.5439549737,0.6225863686,-1.644152147,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.542142381,0.999999945
KRT72,sp|Q14CN4|K2C72_HUMAN,K2C72_HUMAN,HUMAN,KRT72 K6IRS2 KB35 KRT6 KRT6IRS2,NA,NA,NA,NA,14.51026608,15.35968472,15.81299903,15.35062353,15.5700821,14.75786031,13.22900246,14.39545897,15.95060477,13.47671057,15.90308614,18.17635823,16.64357439,14.71567205,15.04715043,13.80398755,13.22414289,13.17069286,13.662682,14.08091259,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01475598222,0.8346626596,1.287976968,0.8256014617,1.045060031,0.2328382487,0.07710279992,2.503478369,4.776750461,3.243966619,1.316064281,1.647542665,-0.4182305932,0.7011665805,0.7026278818,2.452443877,2.069191188,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.665060707,0.999999945
KRT73,sp|Q86Y46|K2C73_HUMAN,K2C73_HUMAN,HUMAN,KRT73 K6IRS3 KB36 KRT6IRS3,A0A0D9R022_CHLSB,tr|A0A0D9R022|A0A0D9R022_CHLSB;tr|A0A0D9R041|A0A0D9R041_CHLSB;tr|A0A0D9R049|A0A0D9R049_CHLSB,CHLSB,KRT73,14.3017614,14.37177971,15.30857394,19.49728272,13.45030185,15.06927154,14.38632766,20.21157465,14.08688167,21.33745204,19.02675036,19.91776832,19.38125143,19.1627306,17.91304132,19.29759697,20.67684893,18.66316892,19.52491278,22.36364606,10.70969541,10.18410678,15.06322653,15.2362011,14.85569583,12.88947747,11.64870128,11.37210389,10.74055003,-1.926499924,-1.856481616,-0.9196873887,3.269021388,-2.777959474,-1.158989787,1.791580436,-0.5191212474,0.3718967126,-0.1646201771,-0.3831410053,-1.632830282,-2.838733282,-0.2226426246,-1.56755631,0.5481186338,-0.7268638216,-0.5440896608,-1.069678289,3.809441464,3.982416027,3.601910757,1.635692399,3.073339728,0.7318911711,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.123926247,0.999999945
KRT75,sp|O95678|K2C75_HUMAN,K2C75_HUMAN,HUMAN,KRT75 K6HF KB18,A0A0D9R0A1_CHLSB,tr|A0A0D9R0A1|A0A0D9R0A1_CHLSB,CHLSB,KRT75,13.84519359,15.78090361,15.04579534,14.6125612,13.64498476,13.69949719,13.44358015,15.53995776,14.0035788,15.8916122,14.69124997,16.33933384,16.05625185,15.53912851,15.67071157,14.15955152,13.76623585,13.61836208,15.74584312,13.02130287,10.62930905,16.27426894,11.84213519,9.925412828,11.2903069,10.83931533,15.99276135,12.67821988,15.82875632,-0.4838453163,1.451864711,0.7167564359,0.2835222973,-0.6840541455,-0.6295417102,2.043562382,0.8432001539,2.491284021,2.208202037,1.691078696,1.822661749,2.724540249,-0.3433578528,0.5615919434,1.792682186,1.907314161,-4.203936802,1.441023092,-2.991110656,-4.907833022,-3.542938954,-3.993930517,-4.148234164,-1.918008122,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.170504949,0.982215673
KRT76,sp|Q01546|K22O_HUMAN,K22O_HUMAN,HUMAN,KRT76 KRT2B KRT2P,A0A0D9QZY9_CHLSB,tr|A0A0D9QZY9|A0A0D9QZY9_CHLSB,CHLSB,KRT76,16.07060724,15.66248611,15.9571292,15.08166884,12.83204977,14.5187159,13.82459872,14.36975806,13.18454957,15.95022494,15.9320377,14.09728938,14.84800477,13.31767658,14.7737833,13.04673903,14.43889812,14.96256791,15.88948036,12.7943407,11.43272128,10.5315404,12.30328177,10.25833248,10.35446709,15.32270277,12.40990132,12.58410414,11.85249546,2.277638455,1.869517325,2.164160417,1.288700055,-0.9609190194,0.7257471098,1.800823258,1.782636017,-0.05211230725,0.6986030885,-0.8317251034,0.6243816101,3.095139662,0.3511760483,2.103772066,1.177115656,0.1637531984,-0.849445697,-1.750626577,0.02111479773,-2.023834495,-1.927699886,3.040535797,-0.3036661944,-0.8596524921,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1.616513114,0.126613334
KRT77,sp|Q7Z794|K2C1B_HUMAN,K2C1B_HUMAN,HUMAN,KRT77 KRT1B,NA,NA,NA,NA,14.84392693,18.06765493,15.16894628,15.8496983,12.33349082,14.55917459,16.27128064,14.14135276,17.16604536,16.7514656,14.53610747,14.03617361,16.86628886,16.79156991,16.00101228,18.25248065,22.56462772,18.67366104,14.31281207,17.31318419,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.015632654,2.208095346,-0.6906133076,-0.00986128512,-3.526068765,-1.300385001,-3.078790866,-5.294148998,-5.794082857,-2.963967606,-3.038686558,-3.829244191,-3.000372128,-1.612105017,0.1672831283,-4.722340907,-3.277299452,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.096372337,0.999999945
KRT78,sp|Q8N1N4|K2C78_HUMAN,K2C78_HUMAN,HUMAN,KRT78 K5B KB40,NA,NA,NA,NA,15.84678809,15.42883339,17.00492268,15.74251997,15.06166652,15.30256753,14.81172589,15.31435975,13.07231967,20.23245372,13.45763996,17.09248876,16.74188827,20.45893923,18.42906342,17.60530588,18.72357429,15.49329257,14.51822054,17.73938508,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.447319652,1.029364949,2.605454243,1.343051536,0.6621980841,0.9030990938,2.958396137,-3.816417622,-0.1815688242,-0.532169309,3.184881645,1.155005838,-3.221164542,0.9694495712,1.694046281,-0.3465301029,1.269239391,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1.014710393,0.817907043
KRT79,sp|Q5XKE5|K2C79_HUMAN,K2C79_HUMAN,HUMAN,KRT79 K6L KB38 KRT6L,NA,NA,NA,NA,12.73061001,14.15476344,15.63577959,15.84538408,14.80282847,15.28449023,17.9162527,18.16472037,14.3122609,16.29931536,14.57606248,14.30444174,15.28470488,14.59454958,15.32097246,16.89439148,17.62635072,16.73582042,17.97835296,14.89089008,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.067134644,-2.642981212,-1.16196507,-0.9523605796,-1.994916185,-1.513254429,-0.7862055188,-2.509458395,-2.781079141,-1.800815994,-2.490971297,-1.764548412,3.087462874,-1.486843731,-2.624026975,-2.025581018,-2.018778568,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.099389191,0.999999945
KRT8,sp|P05787|K2C8_HUMAN,K2C8_HUMAN,HUMAN,KRT8 CYK8,NA,NA,NA,NA,21.76243233,23.51809314,22.9850275,23.63100915,23.61795704,25.63070372,22.86310035,22.71309615,22.52762113,22.84176396,22.89906922,22.64312955,22.76364842,22.92453635,22.75692682,23.45287062,23.15739875,23.38692867,24.05647565,23.73871738,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.9388402192,0.8168205985,0.283754956,0.9297366075,0.9166844929,2.929431178,-0.4906353911,-0.4333301318,-0.6892697965,-0.5687509266,-0.4078629949,-0.5754725296,0.3177582742,1.59195076,0.05391177845,-0.5377451065,-0.5173621504,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,TRUE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.288839127,0.999999945
KRT80,sp|Q6KB66|K2C80_HUMAN,K2C80_HUMAN,HUMAN,KRT80 KB20,NA,NA,NA,NA,14.75371589,14.73449311,16.72885924,15.5448739,14.67332219,14.99661825,15.38456128,14.95811553,14.10971542,17.43867816,13.93134435,15.47988255,14.63351532,19.54069943,14.95621164,16.35256075,17.94403713,14.14377437,16.21129896,18.34819216,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06374818972,-0.08297096634,1.91139517,0.7274098242,-0.1441418894,0.1791541715,1.291887413,-2.215446396,-0.6669082006,-1.513275434,3.393908676,-1.190579113,-2.136893199,0.2541407021,0.5882253379,-0.5301557279,0.230018043,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.423558588,0.999999945
KRT9,sp|P35527|K1C9_HUMAN,K1C9_HUMAN,HUMAN,KRT9,A0A0D9S2F4_CHLSB,tr|A0A0D9S2F4|A0A0D9S2F4_CHLSB,CHLSB,KRT9,27.43595061,28.7140099,26.75174753,27.47622396,27.45513053,27.26033324,28.42013178,27.84086166,27.99258867,28.89414651,27.51983346,26.85329052,25.73910382,27.17359937,25.01869191,27.48868759,26.59334667,26.05889231,28.93491782,30.12373807,22.3428321,24.36966177,20.26338842,21.21945452,21.69208761,22.79306744,25.0899056,22.77209223,24.45845117,-0.6485767552,0.629482532,-1.332779835,-0.6083034085,-0.6293968411,-0.8241941249,2.18050432,0.8061912731,0.1396483258,-0.9745383735,0.4599571807,-1.694950278,-1.188820254,-0.6872981249,-0.450624686,1.04211464,-0.7365104901,-1.763984237,0.2628454397,-3.843427915,-2.887361809,-2.414728726,-1.313748895,-2.20527981,-1.781522237,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.670280864,0.563103836
KTN1,sp|Q86UP2|KTN1_HUMAN,KTN1_HUMAN,HUMAN,KTN1 CG1 KIAA0004,A0A0D9RQ20_CHLSB,tr|A0A0D9RQ20|A0A0D9RQ20_CHLSB,CHLSB,KTN1,18.64360961,14.2376063,15.03887613,14.77784971,15.69947963,16.00693027,16.44759986,17.53442448,17.30492167,22.58774456,21.20526348,21.60163842,22.4433149,21.94510229,22.01474789,14.03082451,14.5122253,15.02647884,15.31931931,14.42834482,13.97028568,13.63174547,15.34945402,12.51624173,14.82937589,13.23968802,13.07020261,12.19838019,12.33721548,1.547960945,-2.858042367,-2.056772536,-2.317798963,-1.396169035,-1.088718404,8.064568344,6.682087263,7.0784622,7.920138683,7.421926076,7.491571675,0.8909744854,-1.600895467,-1.122284653,7.275039269,7.611212145,1.435019584,1.096479378,2.814187928,-0.01902436023,2.294109799,0.7044219309,0.9931691232,1.78189563,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,-0.742130828,0.863053432
KYAT3,sp|Q6YP21|KAT3_HUMAN,KAT3_HUMAN,HUMAN,KYAT3 CCBL2 KAT3,NA,NA,NA,NA,14.60403531,17.79125193,16.55257905,15.08188887,12.57377552,14.81233413,18.99973031,18.76412647,13.46687682,16.62969813,16.78545247,13.57250484,15.64027543,13.65456455,15.88603046,16.61554343,16.63863389,17.37415649,15.63302935,13.9149139,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.472875893,0.7143407355,-0.524332153,-1.995022328,-4.503135682,-2.264577065,-0.2464131418,-0.09065880046,-3.303606428,-1.235835836,-3.221546723,-0.9900808044,1.718115452,-2.920911692,-0.7609557702,-1.213559457,-1.815821121,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.026639161,0.999999945
KYNU,sp|Q16719|KYNU_HUMAN,KYNU_HUMAN,HUMAN,KYNU,NA,NA,NA,NA,13.74544442,15.5535735,13.72979714,14.88736899,13.32103097,15.60080007,15.29089489,15.73492784,13.22110426,12.59170145,14.76061631,13.79347047,15.15928657,14.80717618,14.6673656,14.64238206,14.66970041,13.32968369,17.31592789,13.91746433,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.003531248,0.8045978324,-1.019178521,0.1383933248,-1.427944696,0.851824407,-1.622220603,0.5466942557,-0.4204515852,0.945364521,0.5932541254,0.4534435511,3.398463559,-0.1459089881,-0.4060373124,-0.4986593109,0.6640207325,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-0.478400939,0.999999945
L1RE1,sp|Q9UN81|LORF1_HUMAN,LORF1_HUMAN,HUMAN,L1RE1 LRE1,NA,NA,NA,NA,21.27400953,14.77443385,21.91579333,22.16370741,23.04129686,23.75133892,18.02696644,13.54955168,14.41581262,22.59470821,22.09683738,22.41974934,22.40859822,22.80992117,22.2904149,13.89412642,14.95169993,14.7675961,13.67812121,14.30953658,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.943232621,-0.5563430658,6.585016414,6.832930493,7.710519948,8.420562011,8.056900731,7.559029898,7.881941862,7.87079074,8.272113692,7.752607417,-0.6314153686,7.654670817,3.990635323,7.832624164,7.965170616,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA,NA,TRUE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA
L2HGDH,sp|Q9H9P8|L2HDH_HUMAN,L2HDH_HUMAN,HUMAN,L2HGDH C14orf160,NA,NA,NA,NA,17.71041633,17.55284918,17.63523631,16.88022922,16.87459719,16.96555885,19.87011784,20.32465522,19.51362352,13.94673472,17.20189417,14.60577008,14.52623809,14.6048688,14.51056365,17.27439635,17.60624615,17.06854738,15.30737907,13.69926281,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.192382529,-2.349949678,-2.267562551,-3.022569645,-3.028201669,-2.937240015,-3.369661908,-0.1145024544,-2.710626547,-2.79015854,-2.711527824,-2.80583298,1.608116264,-2.996003776,-2.269964919,-2.064930303,-2.769173115,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.206146768,0.999999945
LACTB2,sp|Q53H82|LACB2_HUMAN,LACB2_HUMAN,HUMAN,LACTB2 CGI-83,NA,NA,NA,NA,16.03787484,13.85015467,14.82192399,16.36210542,12.85707909,15.43700392,14.4563289,13.67075032,13.99417541,17.35371544,17.40748354,17.08046364,14.4562723,16.27448736,16.72174005,17.78838698,17.67555739,18.00234256,14.62070144,15.52662342,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.997456629,-0.1902635334,0.7815057782,2.321687212,-1.183339116,1.396585716,-0.4683802095,-0.4146121043,-0.7416320082,-3.365823349,-1.54760829,-1.100355592,-0.9059219773,0.8449779373,0.8628996245,-0.5415414407,-2.004595744,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.317164111,0.439233708
LANCL1,sp|O43813|LANC1_HUMAN,LANC1_HUMAN,HUMAN,LANCL1 GPR69A,A0A0D9RBU9_CHLSB,tr|A0A0D9RBU9|A0A0D9RBU9_CHLSB,CHLSB,LANCL1,15.18195664,15.31166997,15.45528988,14.93077802,15.4766483,14.68463487,15.77699838,13.88029605,13.79174106,15.69946893,14.18702946,14.75973476,14.73926415,13.14471294,15.47801064,14.76376481,13.48512604,13.66411214,17.92729186,14.34288237,13.81016994,13.65620138,13.30976054,13.49498055,12.66077588,14.95328707,12.9032593,12.82158579,11.49372178,0.6989448086,0.8286581378,0.9722780537,0.4477661949,0.9936364692,0.2016230413,1.728467936,0.2160284683,0.7887337651,0.7682631586,-0.8262880595,1.507009645,3.584409485,0.5476752351,0.8332936667,0.9110767231,0.4829949146,1.403980985,1.250012428,0.9035715922,1.0887916,0.2545869256,2.547098115,1.296825547,1.185855002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-0.506840023,0.999999945
LANCL2,NA,NA,NA,NA,A0A0D9RU51_CHLSB,tr|A0A0D9RU51|A0A0D9RU51_CHLSB,CHLSB,LANCL2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.01063471,13.16865645,12.22092241,12.30520676,9.273985996,12.45476195,12.02454917,11.20869663,11.76789091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6564108646,1.50161088,0.5538768397,0.6381611886,-2.393059574,0.7877163809,-0.3223940016,0.4663589517,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,0.277401472,0.999999945
LAP3,sp|P28838|AMPL_HUMAN,AMPL_HUMAN,HUMAN,LAP3 LAPEP PEPS,A0A0D9RVB8_CHLSB,tr|A0A0D9RVB8|A0A0D9RVB8_CHLSB,CHLSB,LAP3,19.45187515,20.22199297,20.86529227,20.19964359,18.86426475,21.44682686,20.56402293,20.12249943,20.52353516,21.89703889,21.89522764,21.71473184,19.35983962,19.75066447,20.24852524,23.542859,23.30005757,23.3465159,15.78649937,14.29917264,11.40907351,13.42927596,12.59154572,13.91335694,13.92546172,14.27830425,13.11990708,12.91607336,12.22026582,-0.9514773579,-0.1813595309,0.4619397631,-0.2037089122,-1.539087754,1.043474355,-1.499438601,-1.501249848,-1.681745655,-4.036637868,-3.645813025,-3.147952253,1.487326735,-0.2331074371,-0.2236323753,-1.560811368,-3.610134382,-1.343008583,0.6771938735,-0.1605363672,1.161274851,1.17337963,1.526222164,1.286958882,-0.2754503588,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-0.680166449,0.999999945
